Id,Label,year,citations,research_fields,keywords,level,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
53e9a52cb7602d9702e51316,Predicting graduate student success a comparison of neural networks and traditional techniques,1994,89,,neural network | Predicting graduate student success | traditional technique,L3,1,1,2,0,1,1,1,1,0
53e9a532b7602d9702e53370,Making Sense of Measurement for Small Organizations,1999,52,Software engineering | Systems engineering | Software quality analyst | Computer science | Software peer review | Package development process | Software system | Backporting | Team software process | Software measurement | Social software engineering,small company | system version | production release | change request | successful measurement program | small organizations | improved practice | software metrics,L3,0,1,1,8,17,0.092481,0.109076,0,0
53e9a533b7602d9702e55878,Analysis and Visualization of Classifier Performance Comparison under Imprecise Class and Cost Distributions,1997,6,,computational geometry | decision analysis | roc analysis,L3,5,0,5,0,0,0,0,0,0
53e9a533b7602d9702e56085,From Process Model To Electronic Business Process,1999,8,Artifact centric business process model | Business process management | Business process | Computer science | Knowledge management | Business process modeling | Business process discovery | Business rule | Business Process Model and Notation | Process management | Process mining,process model | electronic business | process modelling | business process,L3,0,0,0,4,0,0,0,0,0
53e9a533b7602d9702e561f3,Approximate nearest neighbors towards removing the curse of dimensionality,1998,5544,k nearest neighbors algorithm | Discrete mathematics | Fixed radius near neighbors | Combinatorics | Ball tree | Computer science | Best bin first | Curse of dimensionality | Cover tree | Nearest neighbor search | Minimum spanning tree,approximate nearest neighbor | curse of dimensionality,L3,0,3,3,0,20,0.098281,0.115712,0,0
53e9a533b7602d9702e586f2,Mining association rules between sets of items in large databases,1993,25315,Data mining | Concept mining | Computer science | GSP Algorithm | Apriori algorithm | Frequent subtree mining | FSA Red Algorithm | Association rule learning | Affinity analysis | Database transaction | Database,large database | novel estimation | large databases | pruning technique | customer transaction | sales data | buffer management | present result | large retailing company | mining association rule | efficient algorithm | significant association rule | association rule,L3,59,3,62,0,17,0.137922,0.180824,2380.148401,0.090428
53e9a539b7602d9702e5d318,Knowledge based systems and knowledge management friends or foes,1999,185,Procedural knowledge | Body of knowledge | Domain knowledge | Personal knowledge management | Knowledge management | Knowledge value chain | Knowledge engineering | Organizational learning | Engineering | Knowledge base,knowledge management | strategic application identification | knowledge based system | organizational conditions for knowledge based systems | organizational impact of knowledge based systems | knowledge processing strategy | knowledge based systems | management | knowledge based systems | knowledge based system | organization | organisation | knowledge base,L3,1,8,9,58,13,0.166392,0.208648,959.526611,0.097222
53e9a539b7602d9702e5e96d,MAC Philadelphia National Bank s strategic venture in shared ATM networks,1990,76,Telecommunications | Computer science | Asynchronous Transfer Mode | Monopolistic competition | Monopoly | Intelligent Network | Telephony | Atmosphere unit | National bank | Competitor analysis,strategic venture | philadelphia national bank | atm network | pricing | asynchronous transfer mode | telephony | intelligent networks | mac | switches,L3,19,4,23,6,17,0.090941,0.106032,5309.224575,0.120553
53e9a53ab7602d9702e5fe87,Use of Advanced Features and Perceptions of Software Quality An Experimental Study,1994,1,Negative relationship | Information system | Computer science | Knowledge management | Software | Interactive computing | User interface | Software quality | Perception | Project management,project management | user interfaces | positive feedback | software quality | statistical significance | attitudes | human factors | perceptions | interactive computing,L3,0,8,8,10,16,0.10087,0.139864,0,0.125
53e9a53ab7602d9702e6026a,Supporting social navigation on the World Wide Web,1997,259,World Wide Web | Internet information services | Virtual machine | Collaborative filtering | Web page | Computer science | Human computer interaction | Web navigation | Technical report | Social navigation | The Internet,social navigation | world wide web | virtual environment,L3,1,0,1,58,0,0,0,0,0
53e9a540b7602d9702e634c6,An automated idea consolidation tool for computer supported cooperative work,1992,52,Brainstorming | Information retrieval | Computer supported cooperative work | Precision and recall | Decision support system | Knowledge management | Software | Information extraction | Artificial intelligence | Engineering | Recall | Word processing,automated idea consolidation tool | stemming | idea consolidation | cooperative work | electronic meeting systems | text retrieval | nearest neighbor problem | electronic brainstorming | pattern matching | computer supported cooperative work,L3,5,5,10,58,16,0.115301,0.145642,2591.303958,0.044444
53e9a540b7602d9702e645c8,An Algorithm for Finding Best Matches in Logarithmic Expected Time,1977,3953,Small files | Data structure | Computer science | Algorithm | File size | Theoretical computer science | Expected value | Logarithm | Computation,best matches | computational geometry | multidimensional searching cr categories 3 74 | expected number | associative searching | expected computation | logarithmic expected time | search trees | file searching | 4 34 | data structure | nearest neighbors | n record | best matches | file size | 5 25 | nearest neighbor | m closest match | small file | query record | empirical evidence,L3,3,1,4,0,19,0.108309,0.126574,3281.606339,0
53e9a540b7602d9702e659cf,Information technology in three small developed countries,1997,95,Economics | Indigenous | Domestic market | Information technology | Knowledge management | Public policy | Developed country | Information technology management | Development economics | Marketing | Disadvantage | Competitor analysis,it production | it industry | small size | small domestic market | small country | information technology industry | it industry r | indigenous it production | it infrastructure | small developed country | developing country | information technology,L3,1,1,2,6,1,1,1,1,0
53e9a540b7602d9702e66c16,Making sense of telebanking information systems the role of organizational back ups,1999,9,Information system | Information system design | Work setting | Operations research | Knowledge management | Operator computer programming | Engineering | Work flow | Work practice | Process management,Telebanking unformation system | Back up mechanisms | Information systems design,L2,0,0,0,6,0,0,0,0,0
53e9a547b7602d9702e68ece,A meta model for software development resource expenditures,1981,417,Systems engineering | Software engineering | Computer science | Cost estimate | Metamodeling | Software development | Statistical analysis,software development resource expenditure | particular environmental factor | software development site | model generation process | environmental factor | particular organization | variable effect | useful model | resource estimation model | particular project | certain environment | data collection | organizations | statistical analysis | software development | resources | data bases | cost estimates | meta model | software engineering,L3,10,2,12,8,16,0.09752,0.10796,455.416928,0.121212
53e9a547b7602d9702e6be2b,A unified multimedia database system to support telemedicine,1998,41,Health care | Telemedicine | World Wide Web | Multimedia database | Computer science | Clinical Practice | Medical record | User interface | Multimedia | Data display,medical information systems | web based interface | health care | chinshan health care center | telemedicine | unified multimedia database system | user interfaces | concise data | medical education | patient information | medical information | multimedia medical databases | patient medical record | index terms medical database | query strategies | different medical service purpose | world wide web www | national taiwan university | high quality data display | patient information package | patient medical records | patient s medical information | indexing terms | world wide web | medical records | user interface,L3,0,1,1,0,16,0.148779,0.203197,0,0
53e9a547b7602d9702e6c9ff,A mathematical model for the evolution of software,1980,25,User experience design | Systems engineering | Software engineering | Computer science | Software system | Software | Program development | Artificial intelligence,software system | decision making scheme | simple mathematical model | model structure | feasible rate | evolution dynamics idea | program development | evolution dynamic | evolutionary growth | own complexity | mathematical model,L3,0,2,2,8,1,1,1,0,0
53e9a547b7602d9702e6cc7a,Financial and strategic motivations behind IS outsourcing,1995,248,Economics | Information management | Core competency | Knowledge management | Outsourcing | Technology strategy | Business model | Finance | Strategic planning | Strategic information system | Knowledge process outsourcing,health information systems | information systems management | information management | information science | soft system methodology | strategic information systems | information technology | business information systems | geographic information systems | jit | computer information technology | information management system | computer information systems | information security | information system | business model | accounting information systems | management science | information systems technology | management information systems,L3,1,6,7,8,12,0.171913,0.22617,279.107937,0
53e9a547b7602d9702e6e3ef,Tools supporting the creation and evolution of software development knowledge,1997,26,Knowledge integration | Domain knowledge | Systems engineering | Computer science | Personal knowledge management | Knowledge management | Knowledge based systems | Knowledge value chain | Knowledge extraction | Organizational learning | Knowledge engineering,software development knowledge | partial knowledge | continuous knowledge acquisition process | capture project experience | knowledge base | software development | organizational learning process | diverse knowledge source | standard development methodologies | relevant development knowledge | development lifecycle | software engineering | software design | best practices | process design | rule based system | organizational learning | programming | case based reasoning | computer science | knowledge based systems | knowledge engineering,L3,0,6,6,8,15,0.136752,0.179513,0,0.133333
53e9a54eb7602d9702e6fddf,A survey of structured and object oriented software specification methods and techniques,1998,274,Programming language | Object oriented programming | Computer science | Formal specification | Program Design Language | Software requirements specification | Software development | Semantics of logic,object oriented method | languages | external specification technique | internal decomposition | article surveys technique | object oriented software specification method | external interaction | diagram technique | formal semantics | object oriented specification method | object oriented,L3,0,7,7,4,16,0.101452,0.125558,0,0.047619
53e9a54eb7602d9702e70658,Attribution accuracy when using anonymity in group support systems,1997,158,Social psychology | Brainstorming | Support system | Work history | Computer science | Knowledge management | Centrality | Attribution | Artificial intelligence | Anonymity | Salient,group support system | attribution accuracy,L3,1,7,8,58,17,0.097671,0.137884,1.309524,0.232143
53e9a554b7602d9702e7a49f,Identifying early adopters of new IT products a case of Windows 95,1998,240,Information technology | Consumer innovativeness | Knowledge management | Computer experience | Opinion leadership | Engineering | Marketing | Empirical research | Early adopter,novelty seeking | independent judgment | new it product | opinion leadership | it adoption | consumer innovativeness | early adopter,L3,0,1,1,10,17,0.088771,0.106197,0,0
53e9a555b7602d9702e7c560,Users and standardization worlds apart The example of electronic mail,1996,39,Working group | Computer science | Public relations | Standardization,closer look | electronic communication | and their apparent reluctance to play an active role in standardization this includes a clos er look at the ways in which email has emerged in organizations | standardization the results reveal attitudes that differ considerably from the official statements to complement the views of standards professionals | standards professional | long standing active member | and on what corporate users actu | current situation | large corporate email user | impact standard | the impact standards have on their choice of corporate systems | active role | we explore the attitude of large corporate email users towards standardization in general | corporate user | electronic mail | apparent reluctance | working group,L3,2,1,3,6,17,0.089856,0.106252,543,0
53e9a55bb7602d9702e7f057,Preserve Discovered Linguistic Patterns Valid in Volatility Data Environment,1999,0,Information system | Data mining | Deep linguistic processing | Computer science | Expert system | Natural language | Knowledge base | Stock market | Volatility finance | Linguistics | Cloud computing,ga based validity preservation technique | volatile data | outdated linguistic pattern | volatility data environment | linguistic mining approach | numerical data | technique work | linguistic concept | current data | linguistic pattern | preserve discovered linguistic patterns | data mining technique | data mining,L3,0,3,3,0,16,0.149389,0.207177,0,0.333333
53e9a55cb7602d9702e83be7,Mapping extended entity relationship model to object modeling technique,1995,39,Data mining | Object modeling technique | Computer science | Interoperability | Design methods | Business process reengineering | Database | Entity relationship model,existing extended entity relationship | extended entity relationship model | translation rule | traditional semantic | reengineering | reengineering practice | interoperability | omt methodology | eer model | significant insight | practical design methodology | object oriented databases | omt model | object modeling technique | object oriented | design methodology,L3,0,2,2,4,3,0.571429,0.708333,0,0
53e9a562b7602d9702e8615f,Trust relationships in secure systems a distributed authentication perspective,1993,408,Internet privacy | Authentication | Message authentication code | Expression mathematics | Trust anchor | Computer security | Computer science | Workstation | Authentication protocol | Computational trust | Formalism philosophy,inter domain authentication protocol | explicit expression | trust relation | oftrust relation | trust relation requirement | secure systems a | authentication protocol | trust relationships | different relevant type | authentication perspective | effective formalism | control systems | national security | authentication protocols | workstations | distributed computing | security | computer peripherals | message authentication | distributed systems | protocols | authentication | communications | trust,L3,4,2,6,9,1,1,1,9.5,0.166667
53e9a562b7602d9702e86af3,On the Design and Development of Program Families,1976,1332,Medical education | Sociology,hardware family | similar program | information hiding module | detailed comparison | individual member | program family | complementary advantage | program families | conventional approach | sequential development | common property,L3,6,0,6,8,0,0,0,0,0
53e9a562b7602d9702e86dc5,Alignment of the IS organization the special case of corporate acquisitions,1996,14,Computer science | Knowledge management | Organizational theory | Mergers and acquisitions | Special case,corporate acquisition | special case | organization theory | is management | is centralization decentralization | mergers and acquisitions,L2,1,5,6,6,13,0.161949,0.213511,518.047619,0.2
53e9a569b7602d9702e8fdee,A Field Study of Partially Distributed Group Support,1999,4,Public relations | Computer science | Collaborative software | Knowledge management | Social information processing | Social support | Perception | Management science,field study | insurance company | group support | current theory | social information processing | meeting observation | media richness | paper report | social support | ajield study | data support part | human factors | groupware,L3,0,0,0,58,0,0,0,0,0
53e9a569b7602d9702e91fef,Impacts of Computer Mediated Communication on Cultural Aspects at Work,1999,9,Information system | Simulation | Human factors and ergonomics | Organizational culture | Knowledge management | Territoriality | Computer mediated communication | Engineering | Accident prevention | Temporality,Key words Computer mediated communication Culture Space Time Virtual organisations Work,L3,0,6,6,58,16,0.122414,0.179882,0,0.033333
53e9a570b7602d9702e996f4,Object oriented business process modeling and simulation A discrete event system specification framework,1998,28,Artifact centric business process model | Business process | Software engineering | Systems engineering | Computer science | Process modeling | Theoretical computer science | DEVS | Business process modeling | Business process discovery | Business Process Model and Notation | Business rule,Business processing modeling | Discrete event simulation | Object oriented simulation | Business process redesign,L2,0,10,10,6,14,0.151312,0.191718,0,0.011111
53e9a570b7602d9702e9aad0,A Generalized Expert System for Database Design,1989,76,Data mining | Data modeling | Database model | Semi structured model | Computer science | Database schema | Database design | Database testing | Physical data model | Legal expert system,expert system | relational data model | menu driven system | database design | generalized expert system | network data model | database designer | hierarchical data model | different design methodology | database design expert | compound expert system | relational databases | data models | data model | logical schema | database systems | expert systems | computer science | design methodology | algebra | hierarchical data | database management systems | machinery,L3,7,3,10,4,13,0.150764,0.183132,87409.321184,0.166667
53e9a576b7602d9702ea06c0,User information satisfaction IS implementability and effectiveness,1994,128,USable | Information system | Institutionalisation | Organizational effectiveness | Knowledge management | Public sector | Engineering | User information satisfaction,assessment | evaluation | user information satisfaction | information system | implementation | effectiveness,L3,4,10,14,10,17,0.094611,0.133592,97.318398,0.098901
53e9a577b7602d9702ea1fb8,The Link between Information Strategy and Electronic Commerce,1997,66,Economics | Cost leadership | Attractiveness | Strategic management | Marketing,electronic commerce,L3,2,3,5,6,19,0.077549,0.089845,526.25,0.05
53e9a57cb7602d9702ea561a,Experience with performing architecture tradeoff analysis,1999,277,Architecture | Systems engineering | Software engineering | Computer science | Architecture tradeoff analysis method | Software | Risk management | Software architecture | Operationalization | Software quality | Software measurement,architecture tradeoff analysis | time measurement | risk management | software measurement | availability | software architecture | security | atam | computer architecture | software engineering | risk analysis | risks | software quality,L3,0,3,3,6,16,0.097836,0.109864,0,0.166667
53e9a57cb7602d9702ea63e3,Werkzeuge zum Entwurf von verteilten Informationssystemen,1987,0,Software engineering | Systems engineering | Computer science,verteilten informationssystemen | werkzeuge zum entwurf von,L3,0,1,1,4,16,0.096804,0.103694,0,0
53e9a584b7602d9702eac877,Application of a matrix approach to estimate project skill requirements,1995,9,Information system | Performance requirement | Engineering management | Matrix mathematics | Operations research | Knowledge management | Staff management | Engineering | Project management,Skills | Personnel | Training | Skill assessment | Project management,L3,0,6,6,8,12,0.161,0.203453,0,0.033333
53e9a584b7602d9702eacf6d,Usability Analysis of Visual Programming Environments A Cognitive Dimensions Framework,1996,1483,Data mining | Notation | Cognitive dimensions of notations | Psychology of programming | Closeness | Computer science | Usability | Visual programming language | Dataflow | Vocabulary,visual programming,L3,3,2,5,4,18,0.093931,0.122409,773.165152,0
53e9a58cb7602d9702eb6028,Who owns my soul The paradox of pursing organizational knowledge in a work culture of individualism,1999,20,Human resource management | Knowledge worker | Human resources | Personal knowledge management | Organizational behavior and human resources | Organizational behavior management | Knowledge management | Human relations movement | Organizational learning | Engineering | Management science,work culture | organizational knowledge | knowledge management | meta analysis | human resource | human resource management | informal sector | information technology,L3,0,2,2,8,13,0.148253,0.172959,0,0
53e9a58cb7602d9702eb665a,Perceived usefulness ease of use and usage of information technology a replication,1992,5723,System usage | World Wide Web | Discriminant validity | Information technology | Computer science | Usability | Technology acceptance model | Implementation | Replicate | Convergent validity,information technology | perceived usefulness | ease of use,L1,58,3,61,10,16,0.099232,0.126973,1523.166288,0.036066
53e9a58cb7602d9702eb810f,An empirical investigation on factors affecting the acceptance of CASE by systems developers,1996,354,Information system | Usability | Personal computer | Knowledge management | Engineering | Empirical research | Statistical hypothesis testing,systems developers | acceptance | empirical investigation | systems developer | case,L3,2,6,8,10,12,0.158593,0.206397,107.708333,0.053571
53e9a593b7602d9702eb8d73,Distributed Component Based Tailorability for CSCW Applications,1999,31,Design elements and principles | Software deployment | Computer supported cooperative work | Cooperative work | Computer science | Collaborative software | Distributed design patterns | Component based software engineering | Distributed computing,software component | component based application | appropriate component model | cscw applications | evolve platform | tailorable groupware application | design principle | flexibeans component model | component based tailorability | groupware system | tailorable cscw application | application example | application software | collaborative software | software systems | distributed processing | operating systems | component model | cscw | software components | computer architecture | computer science | tail | groupware,L3,1,7,8,16,16,0.121103,0.183022,51.929365,0.267857
53e9a593b7602d9702eb9e98,Experiments with a New Boosting Algorithm,1996,11810,AdaBoost | Ensembles of classifiers | Stability learning theory | Pattern recognition | Computer science | Artificial intelligence | Boosting machine learning | LogitBoost | LPBoost | Machine learning | BrownBoost | Gradient boosting,decision tree | machine learning,L3,4,3,7,0,18,0.118903,0.14764,1098.58254,0.095238
53e9a593b7602d9702ebc747,An organisation ontology for enterprise modeling Preliminary concepts for linking structure and behaviour,1995,620,Ontology information science | Management information systems | Ontology | Terminology | Computer science | Unification | Collaborative software | Knowledge management | Enterprise modelling | Empowerment,commitment | communication | organisation | organisation agent | resource | Organisation | state | ontology | Activity | Ontology | empower ment | role | Role | emp xverment | Empowerment | organisation goal | organisation position | activity | organisation role,L3,0,3,3,4,13,0.157855,0.184602,0,0
53e9a59bb7602d9702ec1d5a,The user s mental model of an information retrieval system an experiment on a prototype online catalog,1986,68,Information system | Benchmark surveying | Competence human resources | Information retrieval | Computer science | Human computer interaction | Boolean algebra | System model | Empirical research | Mental representation | Debugging,information retrieval system | prototype online catalog | mental model | stochastic process | social science | system modeling | data analysis | state transition | empirical study,L3,12,7,19,10,15,0.109874,0.129518,43996.454985,0.023392
53e9a59bb7602d9702ec1a64,Impact of competitive strategy and information technology maturity on firms strategic response to globalization,1996,182,Information system | Information technology | Computer science | Competitive advantage | Knowledge management | Financial services | Globalization,information management discipline | Canada U S Free Trade Agreements | information technology | information system | IT investment | competitive strategy | strategic response | new competitive strategy | IT integration | IT maturity | information technology maturity,L3,1,31,32,6,14,0.170467,0.262475,202.005159,0.035282
53e9a59bb7602d9702ec382d,Information technology investment evaluation evidence and interpretations,1997,14,Management information systems | Information management | Accounting information system | Credibility | Computer science | Knowledge management | Business model | Information technology management | Strategic information system | Financial management,information system | jit | business information systems | soft system methodology | health information systems | management science | information management system | information technology | accounting information systems | information security | information science | information systems management | computer information systems | information management | management information systems | information systems technology | computer information technology | strategic information systems | geographic information systems | business model,L3,0,3,3,6,12,0.165122,0.19669,0,0.333333
53e9a5a1b7602d9702eca4bf,Requirements for a virtual collocation environment,1999,139,Teamwork | Computer supported cooperative work | Systems engineering | Engineering management | Computer science | Human computer interaction | System development | Collocation,virtual collocation | team work | opportunistic interactions | computer supported cooperative work | collaborative work | requirements | real time,L3,1,3,4,58,19,0.082532,0.104493,7.166667,0.083333
53e9a5a1b7602d9702eca661,The Effects Of Information Technology And The Perceived Mood Of The Feedback Giver On Feedback Seeking,1993,84,Seekers | Social psychology | Mood | Economics | Electronic communication | Organizational behavior | Information technology | Knowledge management | Laboratory experiment | Peer feedback,Feedback seeking | Mood | Electronic communication | Feedback systems | Information technology,L3,2,1,3,10,19,0.080175,0.095406,28.991667,0
53e9a5a8b7602d9702ecf4af,Which Aesthetic has the Greatest Effect on Human Understanding,1997,614,Graph drawing | Graph theory | Graph | Computer science | Computational geometry | Artificial intelligence,human understanding | greatest effect | graph drawing | system design | confounding factor | statistical significance,L3,0,0,0,4,0,0,0,0,0
53e9a5a8b7602d9702ed353f,Facilitating The Implementation Of Customer Based Inter Organizational Systems An Empirical Analysis Of Innovation And Support Factors,1994,30,Information system | Computer science | Knowledge management | Top management | Variables | Strategic information system | Management science | Organizational innovation,implementation success | inter organizational systems | organizational innovation | strategic information systems | support factors | survey,L2,2,14,16,6,15,0.124482,0.183401,362.688889,0.0375
53e9a5a8b7602d9702ed3b2c,Use quality and the World Wide Web,1997,95,Information system | World Wide Web | Appeal | Computer science | Web service | Database transaction | Information quality,Use quality | User types | WWW | Information Systems,L3,0,10,10,10,15,0.141414,0.202688,0,0.177778
53e9a5afb7602d9702ed863f,Standardization requirements uncertainty and software project performance,1996,95,Residual | Knowledge management | Software project management | Risk analysis engineering | Software | Software development process | Engineering | Requirement prioritization | Software verification and validation | Standardization | Reliability engineering | Software development,process performance | performance risk | requirements uncertainty | software development standards | product performance | software project performance,L2,0,10,10,8,14,0.14324,0.196489,0,0.1
53e9a5afb7602d9702edb912,Mining association rules with multiple minimum supports,1999,1073,Data mining | Computer science | Rule mining | Association rule learning | Artificial intelligence | Dilemma | Combinatorial explosion | Machine learning,multiple minimum | mining association rule | association rule mining | data mining | satisfiability | association rule,L3,1,9,10,0,16,0.149458,0.212739,0,0.513889
53e9a5afb7602d9702edc6c4,Using Case Based Reasoning for Argumentation with Multiple Viewpoints,1997,48,Argumentation framework | Computer science | Argumentation theory | Adaptive reasoning | Model based reasoning | Artificial intelligence | Opportunistic reasoning | Case based reasoning | Reasoning system | Machine learning | Qualitative reasoning,multiple viewpoints | case based reasoning | decision support system | group decision making | use case | case base reasoning,L3,0,2,2,16,15,0.118338,0.135938,0,0
53e9a5b6b7602d9702edfee5,Visual task characterization for automated visual discourse synthesis,1998,321,Computer science | Visual analytics | Human computer interaction | Multimedia,visual task characterization | automated visual discourse synthesis,L3,0,0,0,1,0,0,0,0,0
53e9a5b7b7602d9702ee1b12,Structure and Extensions of the User Information Satisfaction Construct,1997,2,Moderation | Information system | Information systems research | Computer science | Knowledge management | Respondent | User information satisfaction | Computer user satisfaction | Management science,,L3,0,8,8,10,15,0.12046,0.173391,0,0.071429
53e9a5beb7602d9702eeaed4,Active shape models their training and application,1995,10251,Iterative refinement | Active contour model | Active shape model | Point distribution model | Computer vision | Statistical shape analysis | Image processing | Active appearance model | Robustness computer science | Artificial intelligence | Mathematics,active shape model | refinement | image processing | object oriented | search algorithm | edge detection | finite element method | modeling | point distribution model | active contour model | model specification | robustness | statistical model,L3,0,0,0,0,0,0,0,0,0
53e9a5c5b7602d9702eeed87,Computer support for knowledge workers A review of laboratory experiments,1986,10,,knowledge worker | experimental variable | decision support | computer support | experimental study | new emphasis | computer efficiency | laboratory experiment | information systems specialist | computer interaction | clerical support personnel | graphics processing | computer effectiveness | operating system | information system | human computer interaction | system design | database management,L3,1,11,12,4,15,0.111299,0.138668,1301.416667,0.030303
53e9a5c5b7602d9702eef015,An extended Petri net model for supporting workflow in a multilevel secure environment,1996,64,Petri net | Computer science | Multilevel security | Process architecture | Transaction model | Workflow management system | Workflow | Distributed computing,multilevel secure environment | petri net | petri nets | workflow management,L3,2,1,3,4,14,0.122293,0.135871,559,0.166667
53e9a5c5b7602d9702eefc32,Impact of development productivity aids on application system maintenance,1980,20,System maintenance | Computer science | Engineering management | Knowledge management | Operations management,application system maintenance | development productivity aid,L3,3,2,5,8,17,0.090126,0.101996,0.67619,0.3
53e9a5c6b7602d9702ef201c,Transition Packages An Experiment in Expediting the Introduction of Requirements Management,1998,15,Application lifecycle management | Software engineering | Package development process | Engineering management | Requirements analysis | Requirements management | Requirement | Requirement prioritization | Engineering | Software requirements specification | Technology management,transition package | change agent | software technology adoption | requirements management practice | software capability maturity modelsm | technology transition process model | rm specific material | process improvement | transition packages | requirements management | common feature | systems analysis,L2,1,1,2,4,16,0.099315,0.120509,551,0
53e9a5cdb7602d9702ef65d2,Emerging Electronic Markets Economic Social Technical Policy and Management Issues,1995,2,Economics | Electronic markets | Commerce | Market system | Industrial organization,,L3,0,11,11,6,15,0.119429,0.168495,0,0.072727
53e9a5cdb7602d9702ef743f,Journal to journal citation data Issues of validity and reliability,1989,47,Data science | Data mining | Validity | Computer science | Sociology of scientific knowledge | Information science | Citation index | Citation | Citation analysis | Operations research | Bibliometrics | Scholarly communication,Measurement Error | Scientific Information | Citation Analysis | Principal Source | Citation Data,L3,0,5,5,10,2,0.692308,0.777778,0,0.1
53e9a5cdb7602d9702ef8654,The Effect of Coordination and Uncertainty on Software Project Performance Residual Performance Risk as an Intervening Variable,1995,377,Residual | Economics | Horizontal and vertical | Intervening variable | Knowledge management | Risk analysis engineering | Software | Organizational theory | Empirical research | Contingency | Operations management | Software development,PERFORMANCE RISK | PROJECT UNCERTAINTY | VERTICAL COORDINATION | HORIZONTAL COORDINATION | PROJECT PERFORMANCE,L2,10,9,19,8,14,0.150487,0.224022,4771.253647,0.061404
53e9a5dbb7602d9702f08ebd,Reexamining the cluster hypothesis scatter gather on retrieval results,1996,1274,Data mining | Information retrieval | Ranking | Computer science | Suffix tree clustering | Nearest neighbor search | Cluster hypothesis,retrieval result | cluster hypothesis | similarity search,L3,6,4,10,1,17,0.137451,0.183344,15151.722998,0.041667
53e9a5e2b7602d9702f0d2c8,Reframing the Role of Computers in Organizations The Transaction Costs Approach,1985,27,,transaction cost,L2,9,1,10,6,4,0.380952,0.458333,3613.911196,0.033333
53e9a5e9b7602d9702f1299e,Design of a multi media vehicle for social browsing,1988,592,Social relation | World Wide Web | Computer supported cooperative work | Computer science | Cooperative work | Knowledge management | Workstation | Communication channel | Human computer interaction | Information and Communications Technology | Social interfaces,interaction protocol | social interface | new system concept | social browsing | multi media vehicle | informal social interaction | multi media communications channel | computer mediated communications technology | design property | new approach | system center | social interaction | communication channels | computer mediated communication,L3,21,0,21,58,0,0,0,0,0.097619
53e9a5e9b7602d9702f13398,Exploring the application and acceptance of group support systems in Africa,1999,174,Grounded theory | Support system | Computer science | Cross cultural | Knowledge management | Development theory,GSS meeting | GSS application | Cross cultural GSS field study | group support system | international development agency | detailed descriptive field study | GSS acceptance | theory development | cross cultural GSS research | theory approach | descriptive field exploration,L3,0,14,14,58,12,0.195188,0.244925,0,0.115385
53e9a5e9b7602d9702f13017,Programmer perceptions of productivity and programming tools,1985,33,,psychometric scaling method | programming tool | programmer perception | programmer productivity assessment,L3,3,1,4,8,16,0.097375,0.106254,559.733092,0.083333
53e9a5e9b7602d9702f143b0,The Effect Of Culture On It Diffusion E Mail And Fax In Japan And The United States,1994,463,Economics | Financial institution | Goods and services | Information technology | Conceptualization | Exploit | Uncertainty avoidance | Hofstede s cultural dimensions theory | Marketing | Subsidiary,IT CROSS CULTURAL STUDIES | IT DIFFUSION | UNCERTAINTY AVOIDANCE | PERCEIVED USEFULNESS | SYSTEM USE | SOCIAL PRESENCE | INFORMATION RICHNESS | JAPANESE BUSINESS | PRODUCTIVITY,L2,16,7,23,10,16,0.101848,0.139743,2919.193479,0.041502
53e9a5efb7602d9702f1903a,Mobile Frames A Pragmatic Approach to Automatic Application Partitioning Based on an End User Data Model,1996,0,Mobile computing | Data modeling | End user | Computer science | Node networking | Theoretical computer science | Data model | Distributed computing,data model,L3,0,1,1,16,16,0.106147,0.139732,0,0
53e9a5f0b7602d9702f1adba,The implementation of an electronic market for pig trading in Singapore,1992,112,Information system | Economics | Information technology | Market efficiency | Electronic markets | Commerce | Marketing | Government,implementation | electronic markets | inter organizational systems,L3,4,7,11,6,17,0.096049,0.1244,68.398462,0.190909
53e9a5f0b7602d9702f1d403,The impact of developer responsiveness on perceptions of usefulness and ease of use an extension of the technology acceptance model,1998,361,Information system | Constructive | Computer science | Usability | Expert system | Technology acceptance model | Knowledge management | Perception | Social exchange theory,extended model | developer responsiveness | constructive social exchange | perceived ease of use | prior research | social exchange theory | technology acceptance model | perceived usefulness | expert system | limited research | is use | augmenting pu | information system | perceived developer reponsiveness | previous research | ease of use | social exchange,L3,0,17,17,10,14,0.179067,0.242855,0,0.117647
53e9a5f6b7602d9702f1fbb0,An economic analysis of strategic information technology investments,1991,201,Duopoly | Economics | Incentive | Economic model | Information technology | Microeconomics | Financial services | Followership | Industrial organization | Conceptual framework | Profit economics,it efficient firm | higher it cost | information technology | consumer welfare | it investment | strategic information technology investment | it inefficient firm | underlying cost structure | financial services sector | consumer deposit | it cost structure | economic analysis,L3,7,5,12,6,18,0.089385,0.112529,1262.398722,0.05303
53e9a5fdb7602d9702f2940a,One handed touch typing on a QWERTY keyboard,1996,121,Words per minute | Computer science | Human computer interaction | Typing | Ranging | Software,two handed typing speed | qwerty keyboard | two handed touch typing skill | one handed touch | disabled user | two handed rate | average one handed speed | two handed speed | hunt and peck typing speed | one handed typing technique | one handed condition | compact computer,L3,0,0,0,16,0,0,0,0,0
