Id,Label,year,citations,research_fields,keywords,level,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
53e9a569b7602d9702e8f4fa,The Measurement of Web Customer Satisfaction An Expectation and Disconfirmation Approach,2002,2899,Economics | Expectation confirmation theory | Customer satisfaction | Purchasing process | Validity | Knowledge management | Construct validity | Operationalization | Computer user satisfaction | Marketing | Information quality,customer satisfaction | information quality | construct validity,L3,4,4,8,10,3,0.521739,0.625,22.783333,0.071429
53e9a569b7602d9702e90073,Modell f r die Erfolgsmessung von Wissensmanagementsystemen,2001,37,,,L2,1,2,3,58,1,1,1,2,0
53e9a569b7602d9702e92707,Predicting Software Self Efficacy among Business Students A Preliminary Assessment,2003,6,Software engineering | Computer science | Software | Self efficacy | Distributed computing,family income | individual differences | academic disciplines | gender | software self efficacy | computer anxiety | computer experience,L2,0,3,3,10,2,0.714286,0.8,0,0
53e9a569b7602d9702e92668,Optimal Investment in Knowledge Within a Firm Using a Market Mechanism,2001,166,Market mechanism | Economics | Incentive compatibility | Public good | Knowledge sharing | Domestic market | Microeconomics | Knowledge value chain | Common value auction | Industrial organization | Double auction,knowledge component | knowledge consumers place bid | internal knowledge investment | knowledge project | knowledge goods | knowledge providers offer knowledge | auction mechanism | knowledge bundle | public goods | optimal investment | market mechanism | mechanism design | free rider problem | double auction | resource allocation | incentive compatibility | public good,L3,2,0,2,58,0,0,0,0,0.5
53e9a570b7602d9702e95ac4,Time series forecasting using a hybrid ARIMA and neural network model,2003,4385,Time series | Data set | Linear methods | Nonlinear system | Linear model | Autoregressive integrated moving average | Artificial intelligence | Artificial neural network | Machine learning | Mathematics,ARIMA | Box Jenkins methodology | Artificial neural networks | Time series forecasting,L3,0,0,0,0,0,0,0,0,0
53e9a570b7602d9702e993f7,Creating an effective training environment for enhancing telework,2000,279,Intrinsic motivation | Social isolation | Teleconference | Information technology | Computer science | Knowledge management | Computer training,game based training | effective training environment | telework | intrinsic motivation | information technology,L2,6,1,7,10,2,0.666667,0.75,10.166667,0.142857
53e9a570b7602d9702e99c00,Strategic IS planning practise in Croatia Organizational and managerial challenges,2002,14,,Information technology | Strategic information system planning | Croatian company | Management | Hybrid manager,L3,0,0,0,6,0,0,0,0,0
53e9a570b7602d9702e9a211,Course and exercise sequencing using metadata in adaptive hypermedia learning systems,2001,83,Metadata | Educational resources | World Wide Web | Computer science | Hypermedia | Adaptive hypermedia | Knowledge engineering | Modular design | Multimedia | Standardization,course sequences semi automatically | metadata standard | course sequencing | automatic course | knowledge library | adaptive hypermedia systems | automatic sequencing | hypermedia learning | adaptive hypermedia | automatic course sequencing | sequencing of course material | automatic sequencing approach | knowledge engineering | course material | application example,L3,1,0,1,1,0,0,0,0,0
53e9a570b7602d9702e9a355,Amazon com Recommendations Item to Item Collaborative Filtering,2003,8006,Recommender system | World Wide Web | Slope One | Collaborative filtering | Computer science | MovieLens | Online computation | Software | Information filtering system,item to item collaborative filtering | large data set | similar customer | similar item | high quality recommendation | item to item collaborative | electronic commerce | information retrieval | e commerce | real time | real time systems | software engineering | collaborative filtering,L3,1,3,4,1,2,0.8,0.875,0.5,0.166667
53e9a576b7602d9702e9cfd0,Restructuring the German Outpatient Health Care System An Economic and IT Perspective,2000,1,Health care | Architecture | HRHIS | Computer science | Information technology | Knowledge management | Communications system | Knowledge creation | Restructuring | German,information technology | profitability | communication system,L3,0,1,1,6,1,1,1,0,0
53e9a576b7602d9702e9d893,Mobility Management and Roaming with Mobile Agents,2000,8,Mobile computing | Mobile search | Mobility management | Computer science | Mobile agent | Personal mobility | Mobility model | Computer network | Human computer interaction | Roaming,mobile user | mobile agents | fundamental mechanism | mobility management | mobile agent concept | personal mobility | ideal user mobility | mobility support | mobile agent | future study | traditional mobility concept,L3,0,0,0,16,0,0,0,0,0
53e9a57cb7602d9702ea3879,Measuring IT core capabilities for electronic commerce,2001,68,Information system | Management information systems | Information management | Information technology | Computer science | Confirmatory factor analysis | Knowledge management | Information technology management | Business model | Strategic information system,computer information technology | health information systems | information science | management information systems | business model | information technology | geographic information systems | information management | soft system methodology | strategic information systems | information security | accounting information systems | management science | business information systems | information system | information systems technology | information systems management | information management system | jit | electronic commerce | computer information systems,L3,2,0,2,6,0,0,0,0,0
53e9a57db7602d9702ea9449,Global information technology A meta analysis of key issues,2002,53,Information system | Information management | Ranking | Information technology | Global information | Knowledge management | Engineering | Environmental effect | Meta analysis,management information system issues | global information technology | meta analysis | global it framework | global it model | key issue | global it issues | information technology,L3,1,0,1,6,0,0,0,0,0
53e9a57db7602d9702ea9e21,Implementation predictors of strategic information systems plans a comparison of Australian and Norwegian firms,2002,2,Strategy implementation | Norwegian | Business plan | Information technology | Knowledge management | Explanatory power | Engineering | Strategic information system | Sample size determination | Marketing,significant predictor | information technology | improved implementation | potential implementation predictor | important implementation predictor | content characteristic | norwegian firm | research literature | formal information technology strategy | strategic information systems plan | prescriptive research study | business plan | is,L3,0,0,0,6,0,0,0,0,0
53e9a584b7602d9702eaaf83,Why Enterprise Modelling An Explorative Study into Current Practice,2001,65,Information system | Business process | Systems engineering | Computer science | Knowledge management | Enterprise modelling | Business model,current practice | main category | explorative study | enterprise modelling | current use | current method,L3,0,0,0,6,0,0,0,0,0
53e9a584b7602d9702eadf56,Models for Supply Chains in E Business,2003,571,Service management | Electronic business | Economics | Microeconomics | Decision support system | Digital economy | Supply chain risk management | Supply chain management | Supply chain | Value chain | Industrial organization | Marketing,relevant analytical research model | important role | future modeling opportunity | traditional supply chain management | digital economy | supplier relationship | supply chain management | real time decision technology | major issue | supply chains | supply chain issue | customization | distribution | electronic business | procurement | collaboration | supply chain | decision support,L3,1,6,7,6,4,0.555556,0.741667,10,0
53e9a584b7602d9702eafb18,The Value Relevance of Information Technology Investment Announcements Incorporating Industry Strategic IT Role,2002,42,Economics | Information technology | Knowledge management | Value engineering | Industrial organization | Stock market | Marketing,value engineering | investment | information technology,L3,3,2,5,6,2,0.75,0.833333,3,0.2
53e9a58bb7602d9702eb3612,Guest Editors Introduction Knowledge Management in Software Engineering,2002,10,,rate experience | investment banking | expensive machine | software organization | major problem | knowledge management | intellectual capital | software engineering | guest editors | main asset,L3,2,2,4,58,1,1,1,4,0
53e9a58bb7602d9702eb3fe0,Managing electronic interchange of business documents,2002,19,Programming language | Computer science | Knowledge management | Electronic document | Management | Business documents,business document | electronic document interchange | controlled growth | electronic interchange | interorganizational factor | diverse set,L3,0,0,0,6,0,0,0,0,0
53e9a58cb7602d9702eb75cd,Business process management the third wave business process modelling language bpml and its pi calculus foundations,2003,89,Artifact centric business process model | Business process management | Systems engineering | Business process | Computer science | Business Process Execution Language | Business domain | Business process modeling | Business Process Model and Notation | Business rule,Business process modelling language | Third wave | Business process management | Pi calculus,L3,0,0,0,4,0,0,0,0,0
53e9a593b7602d9702ebbe9b,Meta Policies for Distributed Role Based Access Control Systems,2002,49,Service level | Computer science | Computer security | Authorization | Role based access control | AC power | System administrator | Access control | restrict | Distributed computing,role based access control systems | help change | access control policiesare | general policy description | single domain | specific system administrator | policy interface | paper meta policies | helpful tohave | basisfor co operation | policy canbe | access control | authorization | role based access control | authorisation | reactive power | distributed processing,L3,0,1,1,9,1,1,1,0,0
53e9a594b7602d9702ebce03,Handhelds Go to School Lessons Learned,2003,295,,Internet | computer aided instruction | mobile computing | notebook computers | K 12 classroom instruction | Web based delivery | c learning | classroom learning | constructivist learning paradigms | cooperative learning groups | learning paradigms | wireless handheld devices,L3,0,0,0,16,0,0,0,0,0
53e9a594b7602d9702ebd71e,NEBIC A Dynamic Capabilities Theory for Assessing Net Enablement,2002,564,New business development | Artifact centric business process model | Economics | Electronic business | Dynamic capabilities | Falsifiability | Knowledge management | Strategic management | Marketing | Business rule | E commerce,matching economic opportunities | business use | dynamic capabilities theory | net enabled business innovation | assessing net enablement | executing business innovation | assessing customer | customer value | corporate strategy | net enabled business innovation cycle | digital network | e commerce | e business | innovation,L3,5,2,7,6,2,0.625,0.7,18,0.166667
53e9a59ab7602d9702ebff6b,What Semiotics can and cannot do for HCI,2001,136,Computer science | Semiotics | Multimedia | Interface design,Computer based signs | Aesthetics | Context of use,L3,0,1,1,16,1,1,1,0,0
53e9a59bb7602d9702ec3a80,IT Sourcing Reflections Lessons for Customers and Suppliers,2003,66,Information system | Revenue | Incentive | Business process | Computer science | Information technology | Outsourcing | Portfolio | Cost reduction | Marketing,,L3,0,2,2,8,3,0.555556,0.666667,0,0
53e9a59bb7602d9702ec3e62,A Multiagent Model for Coordinated Distribution Chain Planning,2003,36,Computer science | Distribution system | Decision support system | Knowledge management | Artificial intelligence | Supply chain | Java | Process management | Negotiation,multiagent systems | supply chain | negotiation | coordination | simulation,L3,0,1,1,6,1,1,1,0,0
53e9a5a1b7602d9702ec91c3,Component based system framework for dynamic B2B interaction,2002,14,Information system | System framework | Architecture | Software engineering | Electronic data interchange | Systems engineering | Object oriented programming | Computer science | Information security | Database transaction | The Internet,component based system framework | b2b transaction execution | protocols | dynamic b2b interaction | b2b service | b2b transaction | component notion | composable service component | composition architecture | electronic data interchange | dynamic component composition | flexible interaction | interaction part | business to business collaboration | b2b system | internet | b2b protocol | object oriented programming | business implementation part | system framework | software reusability | transaction | b2b interaction | software engineering | object oriented programming | information security | computer science | transport protocols | collaboration | information systems,L3,0,1,1,4,2,0.666667,0.75,0,0
53e9a5a1b7602d9702ec9a5d,Relating IT strategy and organizational culture an empirical study of public sector units in India,2001,161,Sociology | Information technology | Organizational culture | Free market | Technology strategy | Monopoly | Public sector | Empirical research | Marketing | Bureaucracy,MIS | IT strategy | Organization culture | India | Survey and case study research | Qualitative and quantitative research,L2,0,0,0,6,0,0,0,0,0
53e9a5a1b7602d9702ec9b49,Adaptive Grids for Clustering Massive Data Sets,2001,155,Cluster physics | Data mining | Data set | Computer science | Artificial intelligence | Cluster analysis | Speedup | Pattern recognition | Subspace topology | Algorithm | Linear subspace | Curse of dimensionality | Grid,,L3,0,1,1,0,1,1,1,0,0
53e9a5a1b7602d9702ec9c23,Maximum entropy models for FrameNet classification,2003,94,Computer science | Artificial intelligence | Test data | Natural language processing | Principle of maximum entropy | Sentence | Syntax | FrameNet,maximum entropy model | framenet classification | large database | semantically annotated sentence | identical test data | frame element | semantic tagging | sentence level syntactic pattern | previous tag information | maximum entropy approach | highest probability tag sequence | previous work | statistical significance | maximum entropy,L3,1,0,1,1,0,0,0,0,0
53e9a5a1b7602d9702ecb535,Because Time Matters Temporal Coordination in Global Virtual Project Teams,2003,292,,global virtual project team | Temporal Coordination | virtual team behavior | virtual project team | team interaction | interaction behavior | higher performance | temporal coordination mechanism | temporal coordination | Global Virtual Project Teams | GVPT performance | temporal pattern,L3,1,0,1,58,0,0,0,0,0
53e9a5a1b7602d9702eccbfc,A multi method for defining the organizational change,2003,84,Change management | Graph | Computer science | Road map | Knowledge management | Enterprise modelling | Operationalization,Organizational change | Change process modeling | Enterprise modeling | Intention driven modeling | Guidance,L3,1,1,2,4,1,1,1,1,0
53e9a5a8b7602d9702ed1db2,Evaluating ADAPT a hybrid instructional model combining web based and classroom components,2002,78,Study skills | Computer science | Active listening | Web application | Multimedia | Hybridity,traditional approach | computer mediated instruction | adapt model | academic performance | post secondary education | overall significant difference | evaluative study | traditional classroom instruction | pedagogical issues | classroom component | hybrid instructional model | 10 week study skills course | traditional instruction | grade point average | control group,L3,0,0,0,10,0,0,0,0,0
53e9a5a8b7602d9702ed42ea,The Production of Information Services A Firm Level Analysis of Information Systems Budgets,2000,50,Information system | Production function | Management information systems | Economics | Factor shares | Microeconomics | Scheduling production processes | Marketing | Production theory,information systems service | information services | production process | information systems budgets | information service | information systems budget | underlying production process | production theory | firm level | firm level analysis | production function | cobb douglas production function | homothetic production function | time consistency | information systems management | information system,L3,1,0,1,6,0,0,0,0,0
53e9a5afb7602d9702ed6562,The DeLone and McLean Model of Information Systems Success A Ten Year Update,2003,16184,,Success Model | original model | updated model | e commerce system success | research effort | success research contribution | McLean Information Systems | updated DeLone | complex dependent variable | future measurement | Information Systems Success | McLean Model | Ten Year Update,L3,3,10,13,10,4,0.522727,0.663043,59.133333,0.032051
53e9a5afb7602d9702edbb80,Specifying process oriented hypertext for organizational computing,2001,71,,organizational computing | process oriented hypertext,L3,2,0,2,4,0,0,0,0,0
53e9a5b6b7602d9702edfcbd,Empirically validated web page design metrics,2001,359,World Wide Web | Empirical evidence | Web page | Computer science | Web analytics | Web standards | Disk formatting | User studies | Empirical research | Web site,web site design guideline | web page design metrics | page level metrics | empirical foundation | important metrics | web site category | page formatting | page composition | overall page characteristic | expert rated web site | empirical evidence | world wide web | empirical study | quantitative analysis | empirical studies,L3,5,1,6,16,2,0.666667,0.75,16,0.066667
53e9a5b7b7602d9702ee263f,Web Based virtual learning environments a research framekwork and a preliminary assessment of effectiveness in basic IT skills training,2001,1734,Basic skills | Virtual learning environment | Computer aided instruction | Information technology | Undergraduate education | Computer science | Knowledge management | Web application | Multimedia | Higher education | The Internet,traditional classroom | research framekwork | vle research domain | web based vle | web based virtual learning environment | preliminary assessment | higher education | vle effectiveness | basic it skills training | traditional institution | traditional classroom education | technology mediated learning literature | essential vle design variable | research framework | virtual learning environment,L2,9,2,11,10,1,1,1,18,0.027273
53e9a5b7b7602d9702ee2a08,Principled design of the modern Web architecture,2002,2973,Representational state transfer | Space based architecture | Applications architecture | Software engineering | Computer science | Web modeling | Web navigation | Resource oriented architecture | Reference architecture | Service oriented architecture,network based applications | Representational State Transfer | Web architecture | abstract model | world wide web | Hypertext Transfer Protocol | principled design | interaction constraint | architectural style | rest | software architecture | component interaction | modern Web architecture | World Wide Web,L3,1,0,1,9,0,0,0,0,0
53e9a5beb7602d9702ee4e7c,A Choice Model for the Selection of Computer Vendors and Its Empirical Estimation,2001,49,,discrete choice model | IT procurement process | computer vendor | annual data | choice criterion | brand name | vendor characteristic | choice probability | IT manager | Choice Model | Computer Vendors | Empirical Estimation | vendor level,L3,1,0,1,6,0,0,0,0,0
53e9a5c5b7602d9702eed352,Managing embedded software project team knowledge,2003,26,Avionics software | Personal software process | Software engineering | Package development process | Software quality management | Engineering | Software construction | Team software process | Software development | Social software engineering,product development | concurrent engineering | embedded software,L3,0,2,2,8,3,0.5,0.633333,0,0
53e9a5c5b7602d9702eed75a,Cobol in an Object Oriented World A Learning Perspective,2000,24,Second generation programming language | Programming language | COBOL | Software engineering | Object oriented programming | Computer science | Learning theory | Real time Java | Third generation programming language | Java | The Internet,existing knowledge | recent internet | java programming | cobol training | smooth transition | object oriented world | cobol programmer | oo trend | oo development | oo cobol | official standard | learning perspective | object oriented | computer science education | cobol | object oriented programming | java,L3,1,0,1,8,0,0,0,0,0
53e9a5c5b7602d9702eef071,Ladders of success an empirical approach to trust,2003,4,Data science | Computer science | Artificial intelligence | Machine learning,empirical approach | trust,L3,0,6,6,9,4,0.488372,0.595238,0,0.033333
53e9a5c5b7602d9702eef2e3,Intelligent Marketing and Merchandising Techniques for an Internet Shopping Mall,2001,1,Customer relationship management | Web mining | Competitive advantage | Online advertising | Digital marketing | Internet shopping | Sequential Pattern Mining | Marketing | Business,,L3,0,1,1,0,1,1,1,0,0
53e9a5c5b7602d9702eef513,The Object Oriented Team Lessons for Virtual Teams from Global Software Development,2002,91,Multinational corporation | Object oriented programming | Collaborative software | Computer science | Global software development | Knowledge management | Embodied cognition | Virtual team | Team software process | Software development,object oriented team | global software development | different way | communication process | traditional virtual team approach | couple team member | global virtual software development | virtual team | large team | global virtual team | virtual teams | team member | object oriented team | object oriented | groupware | software development,L3,3,2,5,58,1,1,1,8,0
53e9a5c6b7602d9702ef2976,Special issue impacts of information technology investment on organizational performance,2000,92,,organizational performance | special issue | information technology investment,L3,5,0,5,6,0,0,0,0,0.15
53e9a5ccb7602d9702ef46ce,Reputation based framework for high integrity sensor networks,2003,1610,Reputation system | Authentication | Computer science | Cryptography | Computer security | Network security | Computer network | Bayesian formulation | Wireless sensor network | Scalability | Distributed computing | Reputation,traditional approach | bayesian formulation | trust | network security | security | sensor network | cryptography | reputation representation | framework | reputation based framework | data analysis | trustworthy sensor network | beta reputation system | generalized approach | reputation | high integrity sensor network | faulty node | sensor networks,L3,0,9,9,9,3,0.515152,0.598039,0,0.027778
53e9a5cdb7602d9702ef82b4,Hyperlink Analyses of the World Wide Web A Review,2003,320,Data collection | World Wide Web | Social network | Web page | Psychology | Raw data | Hyperlink | Network analysis | Internet research | Webometrics,world wide web,L3,0,8,8,1,2,0.75,0.833333,0,0.053571
53e9a5d3b7602d9702efb7a8,An Empirical Investigation of the Effects of Group Support Systems GSS and Task Type on Group Interactions from an Influence Perspective,2000,91,Computer science | Support system | Knowledge management | Coding social sciences | Group interaction,task type | social interaction | GSS literature | GSS support | current research studies group | group interaction process | group outcome | group process | group social interaction | group task interaction | Group Interactions | Group Support | Empirical Investigation | Influence Perspective | Task Type,L3,3,0,3,58,0,0,0,0,0
53e9a5d3b7602d9702efcd71,Price modeling in standards for electronic product catalogs based on XML,2002,43,Electronic business | World Wide Web | Electronic product | XML | Computer science | Procurement | Line of business | Database | cXML | E procurement,electronic product catalog | price information | electronic business to business procurement system | catalog standard | commercial xml standard | different implicit price model | product catalog data | simple price model | price modeling | indirect goods | various information | pricing | e business | xml | e procurement | electronic business,L3,0,0,0,6,0,0,0,0,0
53e9a5d3b7602d9702efdf17,Assessment of learner satisfaction with asynchronous electronic learning systems,2003,731,Asynchronous communication | Discriminant validity | Nomological network | Computer science | Knowledge management | Content validity | The Internet | Convergent validity,measurement | nomological validity | end user computing satisfaction | user satisfaction | adult respondent | instrument development | convergent validity | electronic learning | e learning theory | classroom education environment | asynchronous electronic learning system | discriminant validity | criterionrelated validity | learner satisfaction | content validity | learning theory | information system,L3,1,2,3,10,2,0.625,0.7,2,0.166667
53e9a5d3b7602d9702efdecc,Cell phone communication and driver visual behavior the impact of cognitive distraction,2003,29,Distraction | Web page | Interaction design | Support system | Computer science | Human computer interaction | Phone | Intelligent transportation system | Cognition | Multimedia | Automotive industry,new information source | information source | visual awareness | hands free cell phone communication | new technology | cell phone | cognitive distraction | interactive intelligent transportation systems | address book | driver visual behavior | driver support system | mobile computer | adverse effect | smart environment | web pages | ubiquitous computing | interaction design,L3,0,0,0,1,0,0,0,0,0
53e9a5d3b7602d9702efe8c7,Factors Affecting Consumer Adoption Decisions and Intents in Mobile Commerce Empirical Insights,2003,48,Information system | Information technology | Usability | Marketing | Mobile commerce | Business,e commerce | mobile commerce | information technology | information system,L3,0,6,6,10,3,0.510638,0.590278,0,0
53e9a5d3b7602d9702f00d9b,Business to Consumer Electronic Commerce A Longitudinal Study,2000,14,Information system | Longitudinal study | Consumer to business | Home shopping | Advertising | Computer science | Consumer behaviour | Computer network | Theory of planned behavior | E commerce | The Internet,consumer behavior | theory of planned behavior | internet | survey data | information systems | human factors | electronic commerce | e commerce | testing | hardware,L2,0,0,0,10,0,0,0,0,0
53e9a5d3b7602d9702f0144b,Differences between novice and experienced users in searching information on the World Wide Web,2000,383,Hypertext | World Wide Web | Search engine | Information retrieval | Subject matter expert | Computer science | Web searching | Relevance information retrieval | Library automation | Multimedia | Web site,relevance information retrieval | web search engine | world wide web | information retrieval,L3,5,0,5,1,0,0,0,0,0
53e9a5dbb7602d9702f041c4,Measuring the value of information technology in technical efficiency with stochastic production frontiers,2001,148,Panel data | Systems engineering | Organizational performance | Empirical evidence | Computer science | Information technology | Scheduling production processes | Value of information | Industrial organization | Management science | Productivity | Production theory,Information technology value | Stochastic frontiers | Technical efficiency,L3,1,3,4,6,1,1,1,3,0
53e9a5dbb7602d9702f04416,On the insufficiency of ontologies problems in knowledge sharing and alternative solutions,2002,81,,Ontologies | Knowledge sharing | Knowledge representation and inference,L3,1,1,2,4,1,1,1,1,0
53e9a5dbb7602d9702f08cf2,Analysis And Summarization Of Correlations In Data Cubes,2002,0,Chi square test | Automatic summarization | Data mining | Normal distribution | Closure mathematics | Robustness computer science | Information extraction | Mathematics | Data cube | Statistical hypothesis testing,correlation | data cube | data mining | statistics,L3,0,0,0,0,0,0,0,0,0
53e9a5e2b7602d9702f0acd8,Research Report Modifying Paradigms Individual Differences Creativity Techniques and Exposure to Ideas in Group Idea Generation,2001,168,Ideation | Sociology | Collaborative software | Knowledge management | Creativity technique | Business model | Creativity | Cognitive style,networked economy | creativity techniques | paradigm modifying idea | intuitive groupware based creativity technique | groupware based creativity technique | business model | research report | group idea generation | analytical groupware based creativity technique | existing problem paradigm | individual differences | modifying paradigms | problem paradigm | individual difference | feedback | cognitive style | creativity | groupware | idea generation | mbti,L3,1,0,1,58,0,0,0,0,0
53e9a5e2b7602d9702f102d9,A Partial Least Squares Latent Variable Modeling Approach for Measuring Interaction Effects Results from a Monte Carlo Simulation Study and an Electronic Mail Emotion Adoption Study,2003,1531,Econometrics | Monte Carlo method | Economics | Regression | Structural equation modeling | Latent variable model | Partial least squares regression | Contingency theory | Statistics | Observational error | Partial least squares path modeling,measuring interaction effects | accurate estimate | effect size | true effect | simulated data | monte carlo simulation study | squares latent variable modeling | estimated relationship | interaction effect | adoption study | general umbrella | social science research | contingency theory | electronic mail emotion | empirical data set | measurement error | structural equation modeling | social science | latent variable model | monte carlo simulation | interaction effects,L2,9,0,9,10,0,0,0,0,0.013889
53e9a5e9b7602d9702f1235e,Towards an enterprise architecture for public adminstration using a top down approach,2000,199,,public adminstration | top down approach | enterprise architecture | enterprise integration | information technology | process model | business model | top down | information science | geographic information systems | strategic information systems | business information systems | reference data | computer information systems | management information systems | information systems technology | information management system | public administration | information management | information security | information systems management | accounting information systems | data model | soft system methodology | management science | reference architecture | computer information technology | private sector | health information systems | information system,L3,1,0,1,6,0,0,0,0,0
53e9a5e9b7602d9702f17c05,Enterprise Design Information The Key To Improved Competitive Advantage,2001,14,,,L3,0,1,1,6,1,1,1,0,0
53e9a5efb7602d9702f1917b,Whoops Did I Use the Wrong Concept to Predict E Commerce Trust Modeling the Risk Related Effects of Trust versus Distrust Concepts,2003,71,Computer science | Public relations | Vendor | Risk management | Distrust | Perception | Disposition | E commerce | Web site,risk management | e commerce | electronic commerce,L3,0,3,3,10,2,0.8,0.875,0,0
53e9a5f0b7602d9702f1b51f,Models implementation A state of the art,2001,35,CONQUEST | Computer science | Technocracy | Model implementation | Politics | Management science,Modelling | Management tools | Organisation | Implementation,L3,0,0,0,9,0,0,0,0,0
53e9a5f0b7602d9702f1da56,An Empirical Analysis of Data Requirements for Financial Forecasting with Neural Networks,2001,238,Financial forecasting | Data analysis | Computer science | Operations research | Knowledge management | Artificial neural network | Foreign exchange,Data Requirements | time series | reduced training set size | neural network | worse forecasting performance | forecasting | training sample set | neural network forecast | predic tion accuracy | Empirical Analysis | training data | training set size | Neural Networks | neural networks given | foreign exchange | high quality neural network model | Financial Forecasting | larger training set | currency exchange rate | neural networks,L3,0,0,0,0,0,0,0,0,0
53e9a5f0b7602d9702f1e12f,A simple algorithm for identifying negated findings and diseases in discharge summaries,2001,1100,Data mining | Regular expression | Negation | Information retrieval | Computer science | Artificial intelligence | Natural language processing | Medical record | SIMPLE algorithm,text classification | pertinent negatives | negation | narrative medical reports | natural language processing | artificial intelligence,L3,0,0,0,16,0,0,0,0,0
53e9a5f6b7602d9702f20af7,COPLINK agent an architecture for information monitoring and sharing in law enforcement,2003,9,Information system | Architecture | Collaborative filtering | Knowledge sharing | Computer security | Computer science | Systems design | Pager | Criminal investigation | Law enforcement,,L3,0,0,0,1,0,0,0,0,0
53e9a5f6b7602d9702f216e8,Tackling the Challenges of Service Composition in E Marketplaces,2002,98,Service design | Services computing | Computer science | Service bureau | Service system | Knowledge management | Service provider | Service product management | Application service provider | Service delivery framework,electronic service | value added service | application integration | challenging issue | existing service | data integration | service provider | existing e services | service composition | workflow integration | world wide web | packaging | electronic commerce | data engineering | data security | process design | cost function | globalization | web services | service providers,L3,1,1,2,9,1,1,1,1,0
53e9a5f6b7602d9702f22186,Cooperation in massively distributed information spaces,2001,95,Computer supported cooperative work | Computer science | Human computer interaction | Information space | Physical space | Control room,glance overview | wastewater treatment plant | peripheral awareness | cscw literature | common information space | control room | important feature | information space | similar co located circumstance | physical space,L3,0,0,0,16,0,0,0,0,0
53e9a5f6b7602d9702f2467f,A goal driven approach to enterprise component identification and specification,2002,192,Programming language | Computer science,enterprise component identification | business architecture | component based software architecture | goal driven approach,L3,0,0,0,8,0,0,0,0,0
53e9a5f6b7602d9702f24e19,Evaluating visualizations using a taxonomic guide,2000,145,,information retrieval | data visualization | usability testing,L3,1,0,1,1,0,0,0,0,0
53e9a5fdb7602d9702f2889f,On the impact of network latency on distributed systems design,2000,14,Network planning and design | Latency engineering | Computer science | Distributed data store | Response time | Transmission time | Distributed concurrency control | Distributed database | Variable cost | Distributed computing,systems design | network latency | transmission time | database design approach | network response time | various type | database system | new model | network response time function | message size | variable cost | distributed database systems | latency | network design | distributed system | distributed database | parallel processing,L3,0,0,0,4,0,0,0,0,0
53e9a5fdb7602d9702f29e19,The relationship between psychological ownership and IT driven value,2000,16,Information system | Business process | Information technology | Computer science | Knowledge management | It value,psychological ownership | it driven value,L3,0,0,0,6,0,0,0,0,0
53e9a5fdb7602d9702f2cf72,Do older adults underestimate their actual computer knowledge,2002,123,Social psychology | Developmental psychology | Age groups | Psychology | Computer literacy | Equivalence measure theory | General knowledge | Confidence interval | Spite,self efficacy | confidence level | age groups,L3,0,0,0,10,0,0,0,0,0
53e9a603b7602d9702f310e5,Community Development Among Distance Learners Temporal and Technological Dimensions,2000,653,Social relation | Social psychology | Interpersonal communication | Community organization | Interpersonal relationship | Distance education | Psychology | Community development | Community building | Computer mediated communication,community development | interpersonal relationship | computer mediated communication | distance education | interpersonal communication | higher education,L3,3,0,3,58,0,0,0,0,0
53e9a603b7602d9702f3175b,The Trade off Between Efficiency and Learning in Interorganizational Relationships for Product Development,2001,252,Interdependence | Economics | Microeconomics | Knowledge management | Trade off | Innovation process | Process management | New product development,task interdependency | design scope | critical dimension | new product | new product development project | problem solving activity | product development | performance implication | design scope dimension | task interdependency dimension | performance outcome | interorganizational relationships | efficiency | new product development | innovation process | innovation,L3,0,0,0,6,0,0,0,0,0
53e9a603b7602d9702f34c6f,Information Gathering and Process Modeling in a Petri Net Based Approach,2000,5,,process model | suitable process modeling language | petri net | formal process analysis | different people | information gathering | relevant information | semi structured process part | new concept | process modeling language | process description,L3,1,0,1,58,0,0,0,0,0
53e9a609b7602d9702f35f7e,A survey of approaches to automatic schema matching,2001,4677,Data integration | Data mining | Document Schema Definition Languages | Conceptual schema | Schema migration | Star schema | Computer science | Semantic query | Schema matching | Database | Schema genetic algorithms,data integrity | data warehousing | machine learning | graph matching,L3,6,3,9,4,1,1,1,50,0.196429
53e9a60ab7602d9702f3bc3a,Ontologies and Matching Techniques for Peer based Knowledge Sharing,2003,7,Ontology information science | World Wide Web | Semantic Web Stack | Knowledge sharing | Semantic search | Computer science | Data sharing | Knowledge management | Semantic Web | Social Semantic Web | Data management,middleware | query language | semantic web | data management,L3,0,2,2,9,7,0.263158,0.359643,0,0
53e9a611b7602d9702f4072e,Discussion of An Experimental Examination of Alternative Forms of Web Assurance for Business to Consumer e Commerce,2002,1,Consumer to business | Computer science | Vendor | Control variable | E commerce | Marketing | Factor analysis of information risk | Web site | The Internet,e commerce,L3,1,1,2,10,1,1,1,0,0.5
53e9a611b7602d9702f411ff,Discovery of Web Robot Sessions Based on their Navigational Patterns,2002,426,Data mining | World Wide Web | Web intelligence | Web page | Computer science | Robots exclusion standard | Data Web | Web modeling | Web navigation | Web service | Web server,web usage mining | web robot detection | classification | data mining,L3,1,0,1,0,0,0,0,0,0
